init_locations,moves,final_locations,rt,token_trial_num,task,trial_type,trial_index,time_elapsed,internal_node_id,user_id,score,nback_score,response,question_order,stimulus,estimated_stimulus_onset,phase,stim,correct,correct_miss,false_hit,correct_hit
,,,97572.0,,lang_prod,html-audio-response,345,5180068,0.0-31.0-1.1,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<img src='img/LP/LP_2.png' width='600' height='400'><br><br><p style='font-size: 40px;'><b>!</b><br><br>Please describe the picture out loud.<br><br>Recording...</p><br><br><div id='countdown'>Time remaining: 5:00</div>,1.0,,,,,,
,,,1942.0,,recalling_sentences,html-audio-response,353,5193245,0.0-35.0-2.0,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,2.0,,,,,,
,,,4079.0,,recalling_sentences,html-audio-response,357,5204759,0.0-35.0-2.1,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,484.0,,recalling_sentences,html-audio-response,361,5213313,0.0-35.0-2.2,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,3001.0,,recalling_sentences,html-audio-response,365,5224201,0.0-35.0-2.3,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4290.0,,recalling_sentences,html-audio-response,369,5233930,0.0-35.0-2.4,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5207.0,,recalling_sentences,html-audio-response,373,5248237,0.0-35.0-2.5,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5207.0,,recalling_sentences,html-audio-response,377,5269726,0.0-35.0-2.6,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4734.0,,recalling_sentences,html-audio-response,381,5331324,0.0-35.0-2.7,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,2.0,,,,,,
,,,5272.0,,recalling_sentences,html-audio-response,385,5349333,0.0-35.0-2.8,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,3.0,,,,,,
,,,5415.0,,recalling_sentences,html-audio-response,389,5559821,0.0-35.0-2.9,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5644.0,,recalling_sentences,html-audio-response,393,5571198,0.0-35.0-2.10,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4558.0,,recalling_sentences,html-audio-response,397,5581732,0.0-35.0-2.11,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4921.0,,recalling_sentences,html-audio-response,401,5592086,0.0-35.0-2.12,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6908.0,,recalling_sentences,html-audio-response,405,5606303,0.0-35.0-2.13,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6308.0,,recalling_sentences,html-audio-response,409,5618962,0.0-35.0-2.14,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6570.0,,recalling_sentences,html-audio-response,413,5631794,0.0-35.0-2.15,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7116.0,,recalling_sentences,html-audio-response,417,5649761,0.0-35.0-2.16,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6857.0,,recalling_sentences,html-audio-response,421,5664062,0.0-35.0-2.17,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7586.0,,recalling_sentences,html-audio-response,425,5680501,0.0-35.0-2.18,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7610.0,,recalling_sentences,html-audio-response,429,5694906,0.0-35.0-2.19,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7853.0,,recalling_sentences,html-audio-response,433,5710198,0.0-35.0-2.20,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6944.0,,recalling_sentences,html-audio-response,437,5724739,0.0-35.0-2.21,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6294.0,,recalling_sentences,html-audio-response,441,5738160,0.0-35.0-2.22,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,3.0,,,,,,
,,,6463.0,,recalling_sentences,html-audio-response,445,5751038,0.0-35.0-2.23,5edc465dcee6c191209e2d9a,,67.5,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,,,n_back,html-keyboard-response,448,5765293,0.0-37.0-0.0-0.0,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,449,5768304,0.0-37.0-0.0-0.1,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,450,5771319,0.0-37.0-0.0-0.2,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,451,5774328,0.0-37.0-0.0-0.3,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,452,5777328,0.0-37.0-0.0-0.4,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,453,5780329,0.0-37.0-0.0-0.5,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,454,5783330,0.0-37.0-0.0-0.6,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,1.0,,
,,,349.0,,n_back,html-keyboard-response,455,5786331,0.0-37.0-0.0-0.7,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,0.0,,1.0,
,,,627.0,,n_back,html-keyboard-response,456,5789332,0.0-37.0-0.0-0.8,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,0.0,,1.0,
,,,645.0,,n_back,html-keyboard-response,457,5792334,0.0-37.0-0.0-0.9,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,1.0,,,1.0
,,,473.0,,n_back,html-keyboard-response,458,5795335,0.0-37.0-0.0-0.10,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,0.0,,1.0,
,,,369.0,,n_back,html-keyboard-response,459,5798336,0.0-37.0-0.0-0.11,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,1.0,,,1.0
,,,474.0,,n_back,html-keyboard-response,460,5801337,0.0-37.0-0.0-0.12,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,,,1.0
,,,337.0,,n_back,html-keyboard-response,461,5804338,0.0-37.0-0.0-0.13,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,1.0,,,1.0
,,,470.0,,n_back,html-keyboard-response,462,5807339,0.0-37.0-0.0-0.14,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,,,1.0
,,,482.0,,n_back,html-keyboard-response,463,5810340,0.0-37.0-0.0-0.15,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,0.0,,1.0,
,,,389.0,,n_back,html-keyboard-response,464,5813342,0.0-37.0-0.0-0.16,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,,,1.0
,,,344.0,,n_back,html-keyboard-response,465,5816343,0.0-37.0-0.0-0.17,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,0.0,,1.0,
,,,390.0,,n_back,html-keyboard-response,466,5819345,0.0-37.0-0.0-0.18,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,0.0,,1.0,
,,,475.0,,n_back,html-keyboard-response,467,5822345,0.0-37.0-0.0-0.19,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,1.0,,,1.0
,,,,,n_back,html-keyboard-response,469,6249541,0.0-38.0-0.0,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,470,6252543,0.0-38.0-0.1,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,1.0,,
,,,467.0,,n_back,html-keyboard-response,471,6255544,0.0-38.0-0.2,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,,,1.0
,,,,,n_back,html-keyboard-response,472,6258545,0.0-38.0-0.3,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,473,6261545,0.0-38.0-0.4,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,1.0,1.0,,
,,,760.0,,n_back,html-keyboard-response,474,6264546,0.0-38.0-0.5,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,475,6267547,0.0-38.0-0.6,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,476,6270547,0.0-38.0-0.7,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,477,6273548,0.0-38.0-0.8,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,416.0,,n_back,html-keyboard-response,478,6276548,0.0-38.0-0.9,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,719.0,,n_back,html-keyboard-response,479,6279549,0.0-38.0-0.10,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,,,1.0
,,,309.0,,n_back,html-keyboard-response,480,6282550,0.0-38.0-0.11,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,480.0,,n_back,html-keyboard-response,481,6285551,0.0-38.0-0.12,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,383.0,,n_back,html-keyboard-response,482,6288552,0.0-38.0-0.13,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,519.0,,n_back,html-keyboard-response,483,6291553,0.0-38.0-0.14,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,441.0,,n_back,html-keyboard-response,484,6294553,0.0-38.0-0.15,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,457.0,,n_back,html-keyboard-response,485,6297554,0.0-38.0-0.16,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,,,1.0
,,,548.0,,n_back,html-keyboard-response,486,6300555,0.0-38.0-0.17,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,,,1.0
,,,262.0,,n_back,html-keyboard-response,487,6303556,0.0-38.0-0.18,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,311.0,,n_back,html-keyboard-response,488,6306557,0.0-38.0-0.19,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,,,1.0
,,,492.0,,n_back,html-keyboard-response,489,6309558,0.0-38.0-0.20,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,482.0,,n_back,html-keyboard-response,490,6312559,0.0-38.0-0.21,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,,,1.0
,,,446.0,,n_back,html-keyboard-response,491,6315561,0.0-38.0-0.22,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,492,6318562,0.0-38.0-0.23,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,447.0,,n_back,html-keyboard-response,493,6321563,0.0-38.0-0.24,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,494,6324564,0.0-38.0-0.25,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,401.0,,n_back,html-keyboard-response,495,6327565,0.0-38.0-0.26,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,514.0,,n_back,html-keyboard-response,496,6330566,0.0-38.0-0.27,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,966.0,,n_back,html-keyboard-response,497,6333566,0.0-38.0-0.28,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,364.0,,n_back,html-keyboard-response,498,6336567,0.0-38.0-0.29,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,504.0,,n_back,html-keyboard-response,499,6339568,0.0-38.0-0.30,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,,,1.0
,,,429.0,,n_back,html-keyboard-response,500,6342569,0.0-38.0-0.31,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,514.0,,n_back,html-keyboard-response,501,6345569,0.0-38.0-0.32,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,,,1.0
,,,319.0,,n_back,html-keyboard-response,502,6348570,0.0-38.0-0.33,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,,,n_back,html-keyboard-response,503,6351571,0.0-38.0-0.34,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,403.0,,n_back,html-keyboard-response,504,6354572,0.0-38.0-0.35,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,,,1.0
,,,570.0,,n_back,html-keyboard-response,505,6357573,0.0-38.0-0.36,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,0.0,,1.0,
,,,567.0,,n_back,html-keyboard-response,506,6360574,0.0-38.0-0.37,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,296.0,,n_back,html-keyboard-response,507,6363574,0.0-38.0-0.38,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,518.0,,n_back,html-keyboard-response,508,6366575,0.0-38.0-0.39,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,,,1.0
,,,501.0,,n_back,html-keyboard-response,509,6369576,0.0-38.0-0.40,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,0.0,,1.0,
,,,473.0,,n_back,html-keyboard-response,510,6372578,0.0-38.0-0.41,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,,,1.0
,,,454.0,,n_back,html-keyboard-response,511,6375578,0.0-38.0-0.42,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,,,1.0
,,,439.0,,n_back,html-keyboard-response,512,6378579,0.0-38.0-0.43,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,,,1.0
,,,438.0,,n_back,html-keyboard-response,513,6381580,0.0-38.0-0.44,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,,,1.0
,,,432.0,,n_back,html-keyboard-response,514,6384582,0.0-38.0-0.45,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,0.0,,1.0,
,,,534.0,,n_back,html-keyboard-response,515,6387583,0.0-38.0-0.46,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,615.0,,n_back,html-keyboard-response,516,6390584,0.0-38.0-0.47,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,459.0,,n_back,html-keyboard-response,517,6393584,0.0-38.0-0.48,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,0.0,,1.0,
,,,695.0,,n_back,html-keyboard-response,518,6396585,0.0-38.0-0.49,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,1332.0,,n_back,html-keyboard-response,519,6399586,0.0-38.0-0.50,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,1138.0,,n_back,html-keyboard-response,520,6402586,0.0-38.0-0.51,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,0.0,,1.0,
,,,557.0,,n_back,html-keyboard-response,521,6405587,0.0-38.0-0.52,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,522,6408588,0.0-38.0-0.53,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,430.0,,n_back,html-keyboard-response,523,6411589,0.0-38.0-0.54,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,,,1.0
,,,643.0,,n_back,html-keyboard-response,524,6414590,0.0-38.0-0.55,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,0.0,,1.0,
,,,519.0,,n_back,html-keyboard-response,525,6417590,0.0-38.0-0.56,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,0.0,,1.0,
,,,952.0,,n_back,html-keyboard-response,526,6420592,0.0-38.0-0.57,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,527,6423592,0.0-38.0-0.58,5edc465dcee6c191209e2d9a,,67.5,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,781.0,,n_back,html-keyboard-response,528,6426594,0.0-38.0-0.59,5edc465dcee6c191209e2d9a,,67.5, ,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,0.0,,1.0,
,,,4327.0,,affirmation_q,survey-multi-choice,530,6432906,0.0-40.0-0.0,5edc465dcee6c191209e2d9a,,67.5,{'Q0': 'I did not.'},[0],,,,,,,,
